CLIENTNUM,Attrition_Flag (Customer turnover),Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,loanProbability,Loan
716443608,Existing Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,36,3,1,7199,1235,17%,0.3051068426502695,0
827953683,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,37,2,1,3786,1171,31%,0.31474268868059435,0
789678483,Existing Customer,50,F,2,High School,Married,Less than $40K,Silver,37,3,2,13384,0,0%,0.33086016978872834,1
793630083,Attrited Customer,39,M,2,High School,Single,$120K +,Blue,33,3,4,1726,1476,86%,0.2441629799029671,0
756306183,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,35,1,3,2873,2517,88%,0.3792691405157358,0
736893108,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,Blue,26,3,2,1438.3,0,0%,0.3554661829216882,0
712900308,Attrited Customer,44,F,2,College,Single,Less than $40K,Blue,34,3,3,1751,0,0%,0.43969314682702026,0
798045708,Existing Customer,42,F,5,Graduate,Married,$40K - $60K,Blue,36,1,1,7434,0,0%,0.5166608796914622,1
715657833,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,41,3,2,1438.3,787,55%,0.28999665025963534,1
712111608,Existing Customer,59,F,2,Post-Graduate,Single,Less than $40K,Blue,54,1,3,1438.3,0,0%,0.3478261223487549,0
711792783,Existing Customer,45,F,3,Unknown,Divorced,$40K - $60K,Blue,26,1,2,2032,1195,59%,0.35566274697366546,0
716067333,Existing Customer,61,M,0,Graduate,Married,Unknown,Blue,36,3,3,6959,945,14%,0.1361146703095729,0
780660183,Attrited Customer,43,F,4,High School,Divorced,Less than $40K,Blue,32,3,2,8203,0,0%,0.47891780767624464,0
720761208,Attrited Customer,59,M,1,College,Single,$120K +,Blue,47,4,2,4789,357,8%,0.24651042479725757,0
788794758,Attrited Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,28,2,4,2979,0,0%,0.4008716755602618,1
711150333,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,3,2,2391,0,0%,0.3851629675433318,0
714418158,Existing Customer,63,F,0,Uneducated,Single,Less than $40K,Blue,56,2,2,7264,851,12%,0.071442147,0
713634108,Existing Customer,45,F,3,Graduate,Single,Unknown,Blue,36,2,2,4348,1830,42%,0.2606971884556228,0
717231558,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,43,2,2,3002,1446,48%,0.4993069824326575,1
711589758,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,32,2,2,4162,1641,39%,0.5937823087663938,1
787481208,Existing Customer,46,F,1,Unknown,Unknown,Less than $40K,Blue,34,3,1,2762,1793,65%,0.15303042354602972,0
715516458,Attrited Customer,42,F,1,High School,Married,$40K - $60K,Blue,36,3,2,2705,2430,90%,0.43042898363737836,0
714998508,Existing Customer,53,M,3,Uneducated,Married,$120K +,Blue,36,2,0,3742,1454,39%,0.41611187513389064,0
713328108,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,36,2,2,1671,1047,63%,0.30033750650270263,0
716229108,Existing Customer,55,F,3,College,Divorced,Less than $40K,Blue,46,3,3,3282,2262,69%,0.42211090735488077,0
820925433,Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,45,3,2,1529,710,46%,0.38542387979938686,0
816129258,Existing Customer,34,F,2,Post-Graduate,Single,Less than $40K,Blue,29,3,3,2509,1897,76%,0.3288666933852176,0
808903308,Attrited Customer,54,F,1,Unknown,Married,$40K - $60K,Blue,49,3,6,2471,0,0%,0.29824280451308127,1
713809833,Existing Customer,42,F,3,Graduate,Unknown,Unknown,Blue,32,3,2,9749,859,9%,0.5617300520057362,1
713542008,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,37,2,3,1438.3,0,0%,0.2975433026065174,0
717385083,Existing Customer,46,M,3,High School,Married,$120K +,Blue,35,2,3,4916,1122,23%,0.394606253,1
708652908,Existing Customer,47,F,5,Uneducated,Married,Less than $40K,Blue,36,6,1,2291,1419,62%,0.5007699921276441,1
715644633,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,34,2,1,1528,820,54%,0.31253723639797504,1
708761733,Existing Customer,52,F,3,High School,Married,Unknown,Blue,36,2,2,8279,1582,19%,0.40797870540122716,0
714600258,Existing Customer,45,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,2,2,5945,2015,34%,0.5436865078911817,0
823566408,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,2,1,1438.3,0,0%,0.3501055556317256,0
713373708,Attrited Customer,54,F,3,Unknown,Single,Less than $40K,Blue,36,3,3,1857,0,0%,0.2845272918900174,0
708307533,Existing Customer,42,M,2,Uneducated,Married,$60K - $80K,Blue,30,2,3,3086,0,0%,0.3722644400324788,1
820085808,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49,1,2,2598,1343,52%,0.4059619131592028,0
716685033,Existing Customer,38,F,1,High School,Married,$40K - $60K,Blue,19,1,2,5559,1600,29%,0.2780966748864977,0
713063958,Existing Customer,51,M,1,Graduate,Single,$80K - $120K,Blue,39,1,3,7562,1080,14%,0.215795856,0
708371733,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,15,1,2,4662,0,0%,0.4082077437323334,1
780277458,Existing Customer,52,F,2,Graduate,Single,Less than $40K,Blue,38,2,3,2904,2517,87%,0.26254208937839263,0
797232183,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,36,1,1,2676,1962,73%,0.4462297925077404,1
720789933,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,32,1,1,5798,680,12%,0.4750111820390349,0
808281483,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,41,3,3,2665,2157,81%,0.22163436476782683,0
712968708,Existing Customer,55,F,1,High School,Single,$40K - $60K,Blue,47,3,1,2343,1780,76%,0.2741589729150097,1
711263058,Existing Customer,29,F,1,Unknown,Single,Less than $40K,Blue,36,1,2,2763,1879,68%,0.14554371448392656,0
788813658,Existing Customer,62,F,0,Graduate,Single,Unknown,Blue,45,2,3,10503,0,0%,0.23902688688809834,0
721444758,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,36,3,3,2780,2216,80%,0.3685332742465686,0
711448983,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,2,2,2234,2024,91%,0.3743665846396199,0
712664658,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,1649,0,0%,0.1757799110785731,0
714237033,Attrited Customer,42,F,4,Uneducated,Married,Unknown,Blue,36,2,3,5557,2246,40%,0.5977016015117951,1
718370733,Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,35,3,3,6074,0,0%,0.2880156342371973,1
713726958,Attrited Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,21,2,2,1728,0,0%,0.5892629457174546,1
794160408,Existing Customer,46,F,3,Graduate,Married,Unknown,Blue,40,1,1,3044,1973,65%,0.39701266438654653,0
716009883,Existing Customer,41,F,1,Graduate,Single,$40K - $60K,Blue,28,3,1,8482,585,7%,0.14165171139770505,1
711873033,Attrited Customer,35,F,3,Unknown,Single,Unknown,Blue,29,2,3,1438.3,0,0%,0.34359393424227064,0
712715208,Attrited Customer,52,M,1,High School,Single,$80K - $120K,Blue,44,3,2,3770,0,0%,0.27466359961862913,1
778899708,Attrited Customer,56,F,2,Unknown,Single,$40K - $60K,Blue,37,2,3,2963,0,0%,0.2609960090833833,0
771865908,Attrited Customer,48,F,2,Graduate,Single,Unknown,Blue,37,2,3,11750,487,4%,0.49753678422526276,1
716273133,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,1593,0,0%,0.4256434181460288,0
709927458,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,20,3,3,10486,1544,15%,0.519767973,1
715162608,Attrited Customer,48,F,2,Graduate,Single,Less than $40K,Blue,41,2,3,2168,1323,61%,0.2750901873729167,0
719862258,Existing Customer,38,F,2,Uneducated,Single,Unknown,Blue,28,3,3,5666,1393,25%,0.2195162407390406,0
788719533,Existing Customer,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,34,2,3,13679,0,0%,0.8287636391478941,0
715566408,Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,36,2,2,2143,1479,69%,0.5174010671972449,0
717359208,Existing Customer,57,F,0,College,Married,Less than $40K,Blue,47,3,1,4945,1779,36%,0.3008345522480235,0
721410858,Existing Customer,54,F,4,High School,Single,Less than $40K,Blue,36,3,0,1921,1334,69%,0.4204549475859952,1
779420583,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,33,1,3,3001,2055,69%,0.3727023760255545,0
714222183,Existing Customer,38,F,3,Graduate,Single,$40K - $60K,Blue,36,1,1,2132,1084,51%,0.27922935469832405,0
709079883,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,3,3,1663,1012,61%,0.6761257881618401,0
721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,3,3,1732,0,0%,0.21755583738299764,0
713782608,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36,3,1,2652,2386,90%,0.35637246344757084,0
720236433,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,22,2,3,5037,1670,33%,0.5780395844543013,0
785106933,Existing Customer,51,F,1,Unknown,Single,Unknown,Blue,45,2,3,6519,2178,33%,0.1873883822419497,0
716673258,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,36,1,3,2347,1488,63%,0.12104805405513128,0
708341958,Existing Customer,31,F,1,College,Divorced,Less than $40K,Blue,21,2,3,2061,1904,92%,0.22742843430370419,0
797150733,Attrited Customer,44,M,3,Unknown,Single,$40K - $60K,Blue,38,2,2,1643,0,0%,0.39947293149250646,1
718279983,Existing Customer,49,F,1,College,Married,Unknown,Blue,36,3,2,5039,2489,49%,0.325337883,0
718548558,Existing Customer,53,F,3,Unknown,Single,Less than $40K,Blue,42,1,3,2915,2041,70%,0.31261979700960174,0
780360558,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,20,2,2,1507,0,0%,0.21606301992198268,1
715012833,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,36,3,3,3073,2517,82%,0.29965111165178476,0
772388508,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,32,3,3,8314,1349,16%,0.3617997939114369,0
788199858,Existing Customer,42,F,3,High School,Unknown,Unknown,Blue,34,3,1,2798,1049,38%,0.36110744408234385,0
769578108,Existing Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,26,2,3,20929,1652,8%,0.575284844,1
719843958,Existing Customer,46,M,2,Graduate,Married,$120K +,Blue,34,3,3,1754,894,51%,0.368015541,0
767197983,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,45,1,1,4209,0,0%,0.2282976034372633,0
711874833,Existing Customer,45,M,3,College,Divorced,$40K - $60K,Blue,37,3,2,2449,0,0%,0.33212739287778337,0
714930333,Attrited Customer,39,M,3,College,Married,$80K - $120K,Blue,30,3,3,4618,0,0%,0.49304240757634366,0
720989133,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,36,1,2,1654,1093,66%,0.3878144278666234,1
720893958,Existing Customer,49,F,4,Uneducated,Single,Less than $40K,Blue,36,3,3,1544,999,65%,0.3926269570149558,1
769709058,Existing Customer,60,M,1,Uneducated,Single,$60K - $80K,Blue,54,2,1,3618,972,27%,0.15477984889555946,0
711005583,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,24,2,3,3437,1064,31%,0.3418762685866194,1
826548708,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,46,3,2,5965,622,10%,0.33527972397815553,1
711093408,Existing Customer,46,F,2,Doctorate,Married,Less than $40K,Blue,33,3,1,2644,1517,57%,0.41351036987852713,0
712831908,Existing Customer,59,F,1,College,Married,$40K - $60K,Blue,49,2,1,3481,603,17%,0.34553063824973407,0
780222408,Existing Customer,49,F,5,Graduate,Unknown,Less than $40K,Blue,36,3,2,3272,2085,64%,0.40159299533911214,0
714181008,Existing Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36,2,2,3019,1462,48%,0.11810988279253962,0
772346358,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,41,1,2,1801,0,0%,0.3458242236524142,0
717489033,Attrited Customer,27,F,0,High School,Single,Less than $40K,Blue,18,1,4,1438.3,0,0%,0.22861494970244395,0
710969433,Existing Customer,41,F,1,Uneducated,Married,Less than $40K,Blue,31,2,2,2909,1201,41%,0.2710805691767651,0
715807383,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,3,3,4688,0,0%,0.5080662270082064,0
711807333,Existing Customer,37,F,2,College,Single,Less than $40K,Blue,26,1,2,1438.3,0,0%,0.2733088728324961,1
816086508,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue,42,3,3,1438.3,0,0%,0.2735803800597059,1
714424533,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,1655,0,0%,0.5975454081920113,1
779536233,Existing Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,1,1438.3,601,42%,0.39178471949231347,0
710794983,Existing Customer,41,F,3,High School,Single,Unknown,Blue,32,1,1,4745,1157,24%,0.3612647456904725,1
779890833,Existing Customer,51,F,2,High School,Divorced,Less than $40K,Blue,36,1,1,1438.3,0,0%,0.2695003086888121,1
779837808,Existing Customer,53,F,2,High School,Married,$40K - $60K,Blue,37,4,3,5182,2500,48%,0.3529463158935109,1
713748708,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,37,2,4,1438.3,0,0%,0.28090095334809634,0
709123908,Existing Customer,43,F,2,Graduate,Married,$40K - $60K,Blue,36,3,2,4287,0,0%,0.3936667510154657,0
816476658,Attrited Customer,54,F,2,Unknown,Married,Unknown,Blue,49,4,3,1812,1798,99%,0.3613685227550849,0
743800833,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,46,1,1,2304,1144,50%,0.47297189619579616,0
806415183,Existing Customer,51,F,0,Doctorate,Married,Unknown,Blue,46,3,3,13623,1432,11%,0.5414761179530537,0
794054058,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,44,1,1,2765,0,0%,0.1943484860777732,0
771907158,Existing Customer,54,M,5,Unknown,Married,$120K +,Blue,42,1,3,3731,1903,51%,0.45059401935996884,0
815789883,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,41,3,2,2485,861,35%,0.3865103267514387,0
712177908,Existing Customer,50,F,4,College,Single,Less than $40K,Blue,36,3,1,2446,1763,72%,0.452583594,0
711234783,Attrited Customer,44,F,4,Unknown,Married,Less than $40K,Blue,28,2,3,2020,0,0%,0.590621925,1
793379058,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,42,2,1,2214,1025,46%,0.30359367155847927,0
720480183,Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,2,1,1811,787,44%,0.3245791845568692,1
712974558,Existing Customer,56,F,2,College,Single,Less than $40K,Blue,43,3,1,5254,0,0%,0.2528604871258941,1
717409533,Attrited Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,2,3,1821,1486,82%,0.31131119729132006,1
712200033,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36,3,3,3024,0,0%,0.430198308,0
713563383,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,36,3,3,1930,952,49%,0.3163476800348876,0
802795608,Existing Customer,54,F,2,High School,Single,Less than $40K,Blue,48,3,2,1517,556,37%,0.2759776918341607,0
787452333,Attrited Customer,39,F,1,High School,Married,Less than $40K,Blue,25,2,1,2024,0,0%,0.2606961097336494,0
709520058,Attrited Customer,53,M,5,Uneducated,Married,$120K +,Blue,38,2,2,19138,0,0%,0.7402220355931435,1
819690933,Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,51,3,1,16835,897,5%,0.3691521490932246,0
820694133,Attrited Customer,60,F,0,High School,Married,Unknown,Blue,55,1,3,5549,0,0%,0.2738570027214653,0
711800658,Attrited Customer,42,F,3,High School,Single,Less than $40K,Blue,36,3,3,2145,0,0%,0.3888986550878394,0
717722958,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,2,4654,1349,29%,0.38882642651933785,1
712279683,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,3,3,9114,0,0%,0.5357768267544427,1
716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,3,3043,2054,68%,0.1611414428659394,0
716060358,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,45,2,2,4621,913,20%,0.30891473987394946,0
709158333,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,28,2,1,2758,461,17%,0.4136273297175905,0
721113333,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,1740,0,0%,0.12931974817744407,1
712620858,Existing Customer,34,F,4,Doctorate,Married,Unknown,Blue,36,2,2,7744,1804,23%,0.5723664678019798,0
712855683,Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36,2,2,3350,1335,40%,0.38368983351065006,0
715463133,Existing Customer,40,M,5,High School,Single,$120K +,Blue,31,1,3,34516,1427,4%,0.5972147033837533,0
716551533,Existing Customer,47,F,1,High School,Single,Unknown,Blue,36,1,3,2874,2201,77%,0.19474520578036836,0
771220758,Existing Customer,40,F,3,Doctorate,Single,Unknown,Blue,27,1,2,2896,2100,73%,0.42520088311724946,1
709920258,Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,3,9294,1764,19%,0.39380458929506046,1
708959583,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,2,2,9389,727,8%,0.48999860369264203,0
712510833,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,30,3,3,9317,847,9%,0.544185921,1
710840433,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,20,1,3,7452,1656,22%,0.2548310677608538,0
712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,36,3,2,1817,0,0%,0.356560106,0
788502858,Existing Customer,58,M,3,High School,Single,$80K - $120K,Blue,51,2,1,10021,1952,20%,0.6376617363624494,1
721139808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2344,1081,46%,0.250152647,0
711375558,Existing Customer,48,F,2,Uneducated,Single,$40K - $60K,Blue,34,3,1,3072,1734,56%,0.2833226641563137,0
713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1946,1430,74%,0.2835620056602742,1
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,5,3,1471,0,0%,0.2503458502978409,1
719860308,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,36,3,3,1438.3,0,0%,0.3255237895576305,1
714443058,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,28,2,4,1484,0,0%,0.6371987665233957,1
716315508,Attrited Customer,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,5,3233,2517,78%,0.4696326868764143,1
717651333,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,43,3,1,1745,1168,67%,0.2066015361073151,1
798489258,Existing Customer,59,F,1,Uneducated,Divorced,Unknown,Blue,53,3,1,3709,1197,32%,0.17296761428013052,0
710742408,Existing Customer,53,F,2,College,Married,Less than $40K,Blue,43,1,3,2160,2057,95%,0.37583545689043707,0
812089383,Existing Customer,41,M,5,Unknown,Single,$80K - $120K,Blue,36,2,3,1438.3,892,62%,0.5043734387285776,0
711968358,Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue,44,2,1,2638,1423,54%,0.37763147772188793,0
794227308,Existing Customer,56,M,2,College,Married,$80K - $120K,Blue,50,1,3,10214,1433,14%,0.5601553902591482,0
719845908,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,36,1,3,3240,0,0%,0.3399137519611898,1
716851908,Existing Customer,58,F,5,Unknown,Married,$40K - $60K,Blue,47,3,3,2038,1099,54%,0.5328651076897858,1
720599658,Existing Customer,49,M,1,Unknown,Married,$40K - $60K,Blue,36,2,1,1438.3,0,0%,0.28015993551639096,0
720401658,Attrited Customer,53,F,3,Graduate,Single,Less than $40K,Blue,34,3,5,1438.3,1030,72%,0.4367580414249972,0
827442858,Existing Customer,56,M,3,High School,Divorced,$80K - $120K,Blue,52,3,1,8111,2051,25%,0.4115974924888586,0
779034708,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,41,3,1,10730,970,9%,0.4546978520260354,0
718806783,Attrited Customer,46,F,3,Uneducated,Married,Unknown,Blue,36,3,1,2872,357,12%,0.3875126368812159,0
714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,31,3,2,1567,0,0%,0.5059506707655478,1
719176308,Attrited Customer,43,M,3,College,Divorced,$80K - $120K,Blue,32,3,2,7278,0,0%,0.5817688711453601,1
769662033,Existing Customer,45,F,2,College,Unknown,Less than $40K,Blue,29,2,3,1438.3,0,0%,0.3026215209537024,0
721020858,Existing Customer,34,F,1,College,Single,Unknown,Blue,20,2,2,3190,1959,61%,0.2623192566816559,0
714630858,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,3,2,1470,458,31%,0.15823825396336436,0
710838108,Existing Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,1,3081,2517,82%,0.30483429025717246,0
712662783,Attrited Customer,43,F,2,College,Married,Unknown,Blue,36,2,6,3793,2517,66%,0.3562427112989519,0
713160258,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,2,3,3034,2033,67%,0.29895123484949515,0
778163508,Existing Customer,37,F,2,High School,Married,Unknown,Blue,27,1,2,5245,1044,20%,0.32347844384494323,0
